2011,1,10,1000000.0
2011,1,11,998785.0
2011,1,12,1002940.0
2011,1,13,1004815.0
2011,1,14,1009415.0
2011,1,18,1011935.0
2011,1,19,1031495.0
2011,1,20,1031935.0
2011,1,21,1030775.0
2011,1,24,1046815.0
2011,1,25,1053855.0
2011,1,26,1052295.0
2011,1,27,1052415.0
2011,1,28,1045175.0
2011,1,31,1056015.0
2011,2,1,1062095.0
2011,2,2,1061095.0
2011,2,3,1061855.0
2011,2,4,1064295.0
2011,2,7,1064975.0
2011,2,8,1074295.0
2011,2,9,1070495.0
2011,2,10,1065815.0
2011,2,11,1064855.0
2011,2,14,1062415.0
2011,2,15,1060935.0
2011,2,16,1063095.0
2011,2,17,1066375.0
2011,2,18,1068735.0
2011,2,22,1057455.0
2011,2,23,1050535.0
2011,2,24,1052855.0
2011,2,25,1058735.0
2011,2,28,1057175.0
2011,3,1,1049735.0
2011,3,2,1050455.0
2011,3,3,1063415.0
2011,3,4,1060517.0
2011,3,7,1057187.0
2011,3,8,1061309.0
2011,3,9,1067591.0
2011,3,10,1060859.0
2011,3,11,1061579.0
2011,3,14,1059743.0
2011,3,15,1055585.0
2011,3,16,1045019.0
2011,3,17,1047089.0
2011,3,18,1050095.0
2011,3,21,1053227.0
2011,3,22,1053803.0
2011,3,23,1056485.0
2011,3,24,1057385.0
2011,3,25,1061129.0
2011,3,28,1059707.0
2011,3,29,1062371.0
2011,3,30,1063631.0
2011,3,31,1062695.0
2011,4,1,1064801.0
2011,4,4,1064765.0
2011,4,5,1064315.0
2011,4,6,1064405.0
2011,4,7,1064999.0
2011,4,8,1064423.0
2011,4,11,1064243.0
2011,4,12,1063019.0
2011,4,13,1064243.0
2011,4,14,1066025.0
2011,4,15,1068203.0
2011,4,18,1067735.0
2011,4,19,1066781.0
2011,4,20,1065647.0
2011,4,21,1071839.0
2011,4,25,1070777.0
2011,4,26,1072217.0
2011,4,27,1075511.0
2011,4,28,1076231.0
2011,4,29,1075871.0
2011,5,2,1078625.0
2011,5,3,1079903.0
2011,5,4,1072643.0
2011,5,5,1065713.0
2011,5,6,1069508.0
2011,5,9,1070201.0
2011,5,10,1074326.0
2011,5,11,1071488.0
2011,5,12,1080332.0
2011,5,13,1072841.0
2011,5,16,1069409.0
2011,5,17,1074722.0
2011,5,18,1074524.0
2011,5,19,1075019.0
2011,5,20,1073633.0
2011,5,23,1067495.0
2011,5,24,1066604.0
2011,5,25,1065845.0
2011,5,26,1063997.0
2011,5,27,1065020.0
2011,5,31,1069640.0
2011,6,1,1061984.0
2011,6,2,1060466.0
2011,6,3,1057100.0
2011,6,6,1057100.0
2011,6,7,1057100.0
2011,6,8,1057100.0
2011,6,9,1057100.0
2011,6,10,1057100.0
2011,6,13,1057928.0
2011,6,14,1064912.0
2011,6,15,1058108.0
2011,6,16,1056212.0
2011,6,17,1050356.0
2011,6,20,1044452.0
2011,6,21,1056380.0
2011,6,22,1053164.0
2011,6,23,1063460.0
2011,6,24,1057628.0
2011,6,27,1064432.0
2011,6,28,1068284.0
2011,6,29,1066820.0
2011,6,30,1068764.0
2011,7,1,1077836.0
2011,7,5,1085216.0
2011,7,6,1088000.0
2011,7,7,1094492.0
2011,7,8,1097492.0
2011,7,11,1090676.0
2011,7,12,1090376.0
2011,7,13,1095476.0
2011,7,14,1095176.0
2011,7,15,1103720.0
2011,7,18,1114328.0
2011,7,19,1117976.0
2011,7,20,1129988.0
2011,7,21,1130444.0
2011,7,22,1137632.0
2011,7,25,1143848.0
2011,7,26,1149716.0
2011,7,27,1136780.0
2011,7,28,1135856.0
2011,7,29,1134260.0
2011,8,1,1141748.0
2011,8,2,1132388.0
2011,8,3,1136756.0
2011,8,4,1118600.0
2011,8,5,1114112.0
2011,8,8,1089728.0
2011,8,9,1114580.0
2011,8,10,1102256.0
2011,8,11,1114208.0
2011,8,12,1118144.0
2011,8,15,1125812.0
2011,8,16,1122308.0
2011,8,17,1122260.0
2011,8,18,1105076.0
2011,8,19,1093100.0
2011,8,22,1093592.0
2011,8,23,1114088.0
2011,8,24,1117172.0
2011,8,25,1114232.0
2011,8,26,1126016.0
2011,8,29,1133648.0
2011,8,30,1133672.0
2011,8,31,1127504.0
2011,9,1,1122968.0
2011,9,2,1114628.0
2011,9,6,1121432.0
2011,9,7,1126436.0
2011,9,8,1126688.0
2011,9,9,1118732.0
2011,9,12,1121672.0
2011,9,13,1127264.0
2011,9,14,1132856.0
2011,9,15,1137224.0
2011,9,16,1146236.0
2011,9,19,1159532.0
2011,9,20,1161704.0
2011,9,21,1160144.0
