2013,10,18,-7.9500000000000028
2013,10,21,1990.8099999999999
2013,10,22,1986.0199999999998
2013,10,23,1977.5499999999997
2013,10,24,1976.8999999999999
2013,10,25,1737.4799999999998
2013,10,28,1738.7099999999996
2013,10,29,3564.2599999999993
2013,10,30,3544.5899999999992
2013,10,31,3552.9999999999991
2013,11,1,3539.5599999999995
2013,11,4,3552.369999999999
2013,11,5,3548.079999999999
2013,11,6,3541.0299999999988
2013,11,7,3487.1999999999989
2013,11,8,3231.5499999999993
2013,11,11,3214.1299999999992
2013,11,12,3233.559999999999
2013,11,13,3253.9399999999991
2013,11,14,3268.2899999999991
2013,11,15,3261.7199999999993
2013,11,18,3228.7799999999988
2013,11,19,3201.3399999999992
2013,11,20,3210.7299999999991
2013,11,21,3250.2899999999991
2013,11,22,3242.809999999999
2013,11,25,3247.9399999999987
2013,11,26,3247.4899999999989
2013,11,27,3267.4299999999998
2013,11,29,3261.4999999999991
2013,12,2,3269.8799999999992
2013,12,3,3259.5299999999988
2013,12,4,3246.1899999999987
2013,12,5,3250.5199999999991
2013,12,6,3268.4699999999989
2013,12,9,3274.3399999999988
2013,12,10,3266.9899999999989
2013,12,11,3240.6999999999989
2013,12,12,3241.6499999999987
2013,12,13,3237.7099999999987
2013,12,16,3256.9399999999991
2013,12,17,3274.3399999999988
2013,12,18,3293.0399999999981
2013,12,19,3302.5799999999986
2013,12,20,3323.2399999999989
2013,12,23,3319.0699999999993
2013,12,24,3325.2999999999993
2013,12,26,3309.0499999999988
2013,12,27,3300.0699999999993
2013,12,30,3322.2499999999986
2013,12,31,3338.099999999999
2014,1,2,3300.3599999999983
2014,1,3,3312.9399999999996
2014,1,6,3277.9999999999991
2014,1,7,3294.4499999999994
2014,1,8,3288.0299999999988
2014,1,9,3277.7199999999989
2014,1,10,3280.5899999999992
2014,1,13,3264.2599999999989
2014,1,14,3300.2599999999984
2014,1,15,3291.4199999999987
2014,1,16,3269.4299999999989
2014,1,17,3288.0499999999988
2014,1,21,3306.3299999999986
2014,1,22,3336.6499999999987
2014,1,23,3320.0799999999986
2014,1,24,3261.3599999999992
2014,1,27,3223.7399999999993
2014,1,28,3237.3199999999988
2014,1,29,3215.0999999999995
2014,1,30,3242.3199999999988
2014,1,31,3222.9799999999987
2014,2,3,3166.3499999999995
2014,2,4,3182.8699999999985
2014,2,5,3172.9299999999985
2014,2,6,3220.3699999999985
2014,2,7,3231.7099999999991
2014,2,10,3237.0799999999986
2014,2,11,3268.099999999999
2014,2,12,3280.599999999999
2014,2,13,3305.1899999999996
2014,2,14,3292.9199999999987
2014,2,18,3292.1499999999996
2014,2,19,3278.7799999999988
2014,2,20,3342.0599999999986
2014,2,21,3344.2399999999989
2014,2,24,3378.2399999999989
2014,2,25,3396.0299999999993
2014,2,26,3422.2099999999991
2014,2,27,3425.7399999999989
2014,2,28,3437.579999999999
2014,3,3,3430.7699999999991
2014,3,4,3493.6699999999987
2014,3,5,3511.4199999999992
2014,3,6,3524.7099999999996
2014,3,7,3510.6599999999989
2014,3,10,3499.4899999999989
2014,3,11,3489.8399999999988
2014,3,12,3517.2899999999995
2014,3,13,3475.2299999999991
2014,3,14,3462.4799999999991
2014,3,17,3468.3399999999992
2014,3,18,3504.829999999999
2014,3,19,3495.5899999999988
2014,3,20,3527.1099999999992
2014,3,21,3509.119999999999
2014,3,24,3481.7799999999993
2014,3,25,3480.8199999999988
2014,3,26,3443.4099999999985
2014,3,27,3425.7199999999984
2014,3,28,3438.829999999999
2014,3,31,3476.5499999999993
2014,4,1,3527.2699999999986
2014,4,2,3538.9599999999991
2014,4,3,3508.2799999999988
2014,4,4,3425.3099999999986
2014,4,7,3369.1599999999994
2014,4,8,3407.4999999999986
2014,4,9,3467.5299999999993
2014,4,10,3360.0499999999993
2014,4,11,3318.6299999999992
2014,4,14,3342.4499999999989
2014,4,15,3347.4099999999989
2014,4,16,3395.0899999999988
2014,4,17,3364.8499999999995
2014,4,21,3377.0499999999988
2014,4,22,3417.3399999999988
2014,4,23,3453.2899999999991
2014,4,24,3469.389999999999
2014,4,25,3422.9999999999991
2014,4,28,3403.4499999999994
2014,4,29,3418.329999999999
2014,4,30,3429.3399999999992
2014,5,1,3481.849999999999
2014,5,2,3472.5999999999985
2014,5,5,3470.3099999999986
2014,5,6,3415.3999999999992
2014,5,7,3306.8799999999987
2014,5,8,3315.8999999999987
2014,5,9,3338.8199999999988
2014,5,12,3413.1999999999994
2014,5,13,3392.4099999999994
2014,5,14,3341.9499999999985
2014,5,15,3314.3399999999992
2014,5,16,3315.7999999999993
2014,5,19,3351.2499999999991
2014,5,20,3319.5299999999988
2014,5,21,3341.4899999999989
2014,5,22,3347.6599999999989
2014,5,23,3380.9099999999989
2014,5,27,3406.1799999999989
2014,5,28,3387.8399999999988
2014,5,29,3406.6999999999998
2014,5,30,3406.1699999999992
2014,6,2,3378.809999999999
2014,6,3,3399.7199999999989
2014,6,4,3443.309999999999
2014,6,5,3487.7399999999989
2014,6,6,3524.4699999999989
2014,6,9,3541.8699999999994
2014,6,10,3544.0499999999988
2014,6,11,3541.7199999999989
2014,6,12,3509.7799999999988
2014,6,13,3515.8799999999992
2014,6,16,3505.1699999999992
2014,6,17,3532.9899999999993
2014,6,18,3539.0499999999988
2014,6,19,3534.6699999999987
2014,6,20,3520.5299999999993
2014,6,23,3535.0299999999988
2014,6,24,3505.7099999999991
2014,6,25,3532.9099999999989
2014,6,26,3527.6699999999992
2014,6,27,3544.7399999999989
2014,6,30,3575.4599999999987
2014,7,1,3636.4699999999984
2014,7,2,3630.6699999999992
2014,7,3,3675.5699999999988
2014,7,7,3655.8799999999987
2014,7,8,3607.3399999999997
2014,7,9,3631.8099999999986
2014,7,10,3589.639999999999
2014,7,11,3611.3299999999986
2014,7,14,3635.0099999999989
2014,7,15,3616.9399999999991
2014,7,16,3625.7099999999987
2014,7,17,3584.9999999999991
2014,7,18,3728.7899999999991
2014,7,21,3737.3899999999994
2014,7,22,3757.8799999999997
2014,7,23,3768.4899999999989
2014,7,24,3750.3999999999987
