2013,10,18,999992.05000000005
2013,10,21,999990.77000000002
2013,10,22,999993.97000000009
2013,10,23,1001994.41
2013,10,24,1001997.25
2013,10,25,1001997.2100000001
2013,10,28,1001996.53
2013,10,29,1001997.37
2013,10,30,1001997.89
2013,10,31,1001997.49
2013,11,1,1001998.7300000001
2013,11,4,1002001.9300000001
2013,11,5,1002002.01
2013,11,6,1001999.6900000001
2013,11,7,1001998.89
2013,11,8,1001999.7300000001
2013,11,11,1002002.05
2013,11,12,1002004.6100000001
2013,11,13,1002003.29
2013,11,14,1002003.89
2013,11,15,1002004.6100000001
2013,11,18,1002004.6100000001
2013,11,19,1002003.53
2013,11,20,1002003.01
2013,11,21,1002004.29
2013,11,22,1002006.53
2013,11,25,1002008.77
2013,11,26,1002008.25
2013,11,27,1002009.4500000001
2013,11,29,1002008.01
2013,12,2,1002008.0900000001
2013,12,3,1002004.3300000001
2013,12,4,1002002.6100000001
2013,12,5,1002003.89
2013,12,6,1002005.05
2013,12,9,1002007.65
2013,12,10,1002007.2100000001
2013,12,11,1002002.8100000001
2013,12,12,1002004.9700000001
2013,12,13,1002005.6100000001
2013,12,16,1002003.8100000001
2013,12,17,1001999.9300000001
2013,12,18,1002000.6100000001
2013,12,19,1002002.2100000001
2013,12,20,1002002.37
2013,12,23,1002002.4500000001
2013,12,24,1002003.49
2013,12,26,1002003.65
2013,12,27,1002000.29
2013,12,30,1002000.9300000001
2013,12,31,1002002.05
2014,1,2,1002002.9700000001
2014,1,3,1001977.2100000002
2014,1,6,1001965.3300000002
2014,1,7,1001994.9800000002
2014,1,8,1001999.2300000002
2014,1,9,1002003.4100000001
2014,1,10,1002014.2400000001
2014,1,13,1001997.1400000001
2014,1,14,1002018.7600000001
2014,1,15,1002028.0400000002
2014,1,16,1002031.9600000002
2014,1,17,1002040.7100000002
2014,1,21,1002050.8100000002
2014,1,22,1002056.5500000002
2014,1,23,1002049.3500000002
2014,1,24,1002050.8200000002
2014,1,27,1002044.4100000001
2014,1,28,1002048.7600000001
2014,1,29,1002031.8400000002
2014,1,30,1002042.4500000002
2014,1,31,1002041.0200000001
2014,2,3,1002005.9500000002
2014,2,4,1002012.4200000002
2014,2,5,1002004.4300000002
2014,2,6,1002021.7800000001
2014,2,7,1002041.7800000001
2014,2,10,1002031.3900000001
2014,2,11,1002044.0200000001
2014,2,12,1002064.8000000002
2014,2,13,1002071.5400000002
2014,2,14,1002070.2500000001
2014,2,18,1002081.8800000001
2014,2,19,1002059.8200000002
2014,2,20,1002072.1400000001
2014,2,21,1002068.6200000001
2014,2,24,1002084.4200000002
2014,2,25,1002095.4000000001
2014,2,26,1002102.8200000002
2014,2,27,1002101.4000000001
2014,2,28,1002103.6400000001
2014,3,3,1002091.0500000002
2014,3,4,1002113.8500000002
2014,3,5,1002129.0700000002
2014,3,6,1002132.9700000002
2014,3,7,1002130.5300000001
2014,3,10,1002125.6800000002
2014,3,11,1002112.8200000002
2014,3,12,1002104.5500000002
2014,3,13,1002097.3700000001
2014,3,14,1002106.3300000002
2014,3,17,1002105.1300000001
2014,3,18,1002109.9400000002
2014,3,19,1002104.9700000002
2014,3,20,1002119.7000000002
2014,3,21,1002106.9200000002
2014,3,24,1002099.9300000002
2014,3,25,1002105.1200000001
2014,3,26,1002097.5700000002
2014,3,27,1002096.4000000001
2014,3,28,1002091.8300000002
2014,3,31,1002117.0500000002
2014,4,1,1002139.3400000002
2014,4,2,1002149.4900000001
2014,4,3,1002137.1700000002
2014,4,4,1002119.4800000002
2014,4,7,1002088.6500000001
2014,4,8,1002093.4500000002
2014,4,9,1002120.7800000001
2014,4,10,1002076.7400000001
2014,4,11,1002065.4100000001
2014,4,14,1002080.1400000001
2014,4,15,1002092.6000000002
2014,4,16,1002103.9000000001
2014,4,17,1002121.7900000002
2014,4,21,1002141.2200000002
2014,4,22,1002162.2400000002
2014,4,23,1002176.7700000003
2014,4,24,1002165.8300000002
2014,4,25,1002145.6900000002
2014,4,28,1002134.2800000003
2014,4,29,1002145.4900000002
2014,4,30,1002151.9100000003
2014,5,1,1002181.2600000002
2014,5,2,1002163.8500000002
2014,5,5,1002174.3500000002
2014,5,6,1002137.7400000002
2014,5,7,1002124.8200000002
2014,5,8,1002133.6900000002
2014,5,9,1002141.5600000002
2014,5,12,1002172.4400000002
2014,5,13,1002172.4200000002
2014,5,14,1002153.8400000002
2014,5,15,1002136.8200000002
2014,5,16,1002147.9300000002
2014,5,19,1002170.1600000003
2014,5,20,1002151.2800000003
2014,5,21,1002169.5500000002
2014,5,22,1002184.8200000002
2014,5,23,1002209.1100000002
2014,5,27,1002222.6900000002
2014,5,28,1002254.7600000002
2014,5,29,1002262.7700000003
2014,5,30,1002260.0800000002
2014,6,2,1002243.1000000002
2014,6,3,1002242.4200000002
2014,6,4,1002255.5800000002
2014,6,5,1002273.0400000003
2014,6,6,1002288.4800000002
2014,6,9,1004099.3300000003
2014,6,10,1004074.2500000002
2014,6,11,1004161.1700000003
2014,6,12,1004125.7700000003
2014,6,13,1004135.9500000003
2014,6,16,1004138.7400000003
2014,6,17,1004171.4000000003
2014,6,18,1004180.2700000003
2014,6,19,1004185.9100000003
2014,6,20,1004198.8600000003
2014,6,23,1004189.6100000003
2014,6,24,1004175.2100000003
2014,6,25,1004197.5500000003
2014,6,26,1004194.4900000003
2014,6,27,1004205.9400000003
2014,6,30,1004215.4300000003
2014,7,1,1004250.2900000003
2014,7,2,1004243.1600000003
2014,7,3,1004257.7600000004
2014,7,7,1004232.7500000003
2014,7,8,1004207.7500000003
2014,7,9,1004230.1300000004
2014,7,10,1004216.1400000004
2014,7,11,1004233.5800000003
2014,7,14,1004257.2800000003
2014,7,15,1004253.3400000003
2014,7,16,1004254.7800000003
2014,7,17,1004221.3100000003
2014,7,18,1004317.2500000003
2014,7,21,1004321.2500000003
2014,7,22,1004336.1200000003
2014,7,23,1004345.9500000003
2014,7,24,1004327.2200000003
2014,7,25,1004303.8600000003
2014,7,28,1004305.0600000003
2014,7,29,1004281.9400000003
2014,7,30,1004269.8300000003
2014,7,31,1004218.7100000003
2014,8,1,1004243.9900000003
2014,8,4,1004244.9500000003
2014,8,5,1004229.1800000003
2014,8,6,1004235.8000000003
2014,8,7,1004220.2400000003
2014,8,8,1004244.3300000003
2014,8,11,1004276.3800000004
2014,8,12,1004242.2700000004
2014,8,13,1004270.2800000004
2014,8,14,1004299.1700000004
2014,8,15,1004288.6400000004
2014,8,18,1004304.7400000003
2014,8,19,1004328.5100000004
2014,8,20,1004330.0300000004
2014,8,21,1004308.2500000003
2014,8,22,1004309.3600000005
2014,8,25,1004320.2700000004
2014,8,26,1004327.2800000004
2014,8,27,1004337.3600000005
2014,8,28,1004338.7300000004
2014,8,29,1004357.2300000004
2014,9,2,1004383.8200000004
2014,9,3,1004351.0900000004
2014,9,4,1004362.7200000004
2014,9,5,1004386.3700000003
2014,9,8,1004397.3000000004
2014,9,9,1004362.9700000004
2014,9,10,1004381.5000000003
2014,9,11,1004390.0300000004
2014,9,12,1004363.5200000004
2014,9,15,1004310.8300000004
2014,9,16,1004353.3100000004
2014,9,17,1004369.2700000004
2014,9,18,1004403.6700000004
2014,9,19,1004376.0200000004
2014,9,22,1004346.9700000004
2014,9,23,1004319.4500000004
2014,9,24,1004361.8500000004
2014,9,25,1004302.3900000004
2014,9,26,1004321.3000000004
2014,9,29,1004309.8800000004
2014,9,30,1004270.1100000005
2014,10,1,1004163.6300000004
2014,10,2,1004211.0600000004
2014,10,3,1004225.8400000005
